"POBREZA","INTERNET","NIVEL_EDU","MAL_CRONICO","TIPO_EMPLEO","UBIGEO"
"0","0","3","1","0","030214"
"0","0","1","1","0","030214"
"0","0","1","1","0","030210"
"0","1","4","0","0","030210"
"0","0","3","0","0","030210"
"0","0","4","0","1","030210"
"0","1","3","0","0","030210"
"1","0","4","0","0","030210"
"0","1","2","0","0","030210"
"0","0","3","1","0","030409"
"0","0","1","1","0","030409"
"0","0","1","1","0","030409"
"1","1","4","0","0","030409"
"0","0","3","1","0","030409"
"0","0","3","1","0","030409"
"1","0","1","1","0","030409"
"1","0","4","0","0","030409"
"0","0","1","1","0","030218"
"0","1","4","0","0","030218"
"0","0","1","1","0","030218"
"0","0","4","0","0","030218"
"0","0","3","1","0","030218"
"0","1","6","0","0","030218"
"1","0","3","0","0","030706"
"0","0","3","1","0","030706"
"0","0","3","0","0","030706"
"0","0","3","1","0","030706"
"0","1","6","0","1","030706"
"0","1","4","0","0","030706"
"0","1","4","1","0","030706"
"0","1","4","0","0","030712"
"0","1","2","0","1","030712"
"0","0","1","1","0","030712"
"0","0","3","1","0","030712"
"1","0","3","1","0","030712"
"0","0","3","1","0","030712"
"0","1","4","0","0","030712"
"1","0","3","1","0","030711"
"0","0","3","1","1","030711"
"1","0","1","1","0","030711"
"0","0","1","1","0","030711"
"0","0","4","1","0","030711"
"0","1","4","0","0","030711"
"0","0","4","1","0","030711"
"0","0","3","0","0","030506"
"1","0","1","0","0","030506"
"1","0","2","0","0","030506"
"0","0","1","1","0","030506"
"0","0","5","0","0","030506"
"1","0","3","1","0","030506"
"1","0","3","0","0","030504"
"0","0","1","1","0","030504"
"1","0","3","0","0","030504"
"0","0","3","0","0","030504"
"0","0","1","1","0","030504"
"1","1","4","0","0","030504"
"1","1","4","0","0","030504"
"0","1","4","1","0","040104"
"0","1","6","1","0","040104"
"0","1","4","0","1","040104"
"0","1","6","1","1","040104"
"0","1","2","1","1","040104"
"0","1","4","0","0","040104"
"1","0","3","0","1","040104"
"1","1","4","0","0","040104"
"0","1","3","0","0","040104"
"0","1","4","0","1","040104"
"0","1","5","1","1","040104"
"0","1","5","1","1","040104"
"0","0","2","1","1","040104"
"0","0","3","0","1","040104"
"0","1","6","0","1","040104"
"0","1","4","0","0","040104"
"0","0","4","1","0","040104"
"0","0","1","1","0","040104"
"0","0","4","0","1","040104"
"0","1","6","0","1","040103"
"0","1","6","1","1","040103"
"1","1","4","0","0","040103"
"0","0","5","1","1","040103"
"0","1","3","0","0","040103"
"0","1","3","1","1","040102"
"0","1","6","1","0","040102"
"0","1","5","0","1","040102"
"0","1","4","0","0","040102"
"0","1","2","0","0","040102"
"0","1","4","1","1","040102"
"0","0","3","0","1","040102"
"0","1","4","1","0","040102"
"0","1","4","0","0","040102"
"0","1","3","0","0","040102"
"0","1","2","0","0","040102"
"0","1","4","0","1","040102"
"0","1","6","0","0","040102"
"0","1","5","0","1","040102"
"0","1","3","1","1","040102"
"0","0","5","1","0","040102"
"0","1","6","0","1","040102"
"0","0","4","1","0","040110"
"0","1","2","0","0","040110"
"0","1","6","0","1","040110"
"0","1","3","0","1","040110"
"0","1","5","1","0","040110"
"0","1","5","0","0","040110"
"0","1","6","0","1","040110"
"0","1","6","0","0","040110"
"0","1","4","0","0","040110"
"0","1","6","1","1","040110"
"0","1","5","1","0","040110"
"0","1","6","1","1","040110"
"0","1","4","1","0","040110"
"0","1","6","1","1","040110"
"0","1","4","0","1","040110"
"0","0","3","0","1","040110"
"0","0","3","1","1","040110"
"0","1","4","0","0","040112"
"0","1","6","1","0","040112"
"1","0","1","1","0","040112"
"0","1","1","0","0","040112"
"0","1","6","1","0","040112"
"0","1","6","1","0","040112"
"0","1","6","0","1","040129"
"0","1","6","0","1","040129"
"0","1","6","0","1","040129"
"0","1","6","0","1","040129"
"0","1","5","1","1","040129"
"0","1","6","0","1","040129"
"0","1","6","1","1","040129"
"0","1","3","0","1","040129"
"0","1","6","1","1","040129"
"0","0","5","0","0","040129"
"0","1","6","0","1","040122"
"0","1","6","0","0","040122"
"0","1","4","0","0","040122"
"0","1","4","1","1","040122"
"0","0","3","1","1","040122"
"0","1","6","1","0","040122"
"0","0","3","1","0","040122"
"0","0","4","1","0","040122"
"0","1","4","0","0","040122"
"0","0","4","1","1","040122"
"0","1","5","1","0","040122"
"0","0","4","0","0","040122"
"0","1","5","1","0","040122"
"0","1","4","1","0","040122"
"1","0","1","0","0","040122"
"0","1","4","0","0","040122"
"0","1","4","0","0","040122"
"0","1","2","1","1","040122"
"0","1","5","1","1","040122"
"0","1","4","0","0","040122"
"1","0","4","1","0","040122"
"0","1","5","0","1","040122"
"1","0","4","0","1","040107"
"0","0","5","0","1","040107"
"0","0","4","0","1","040107"
"0","1","4","1","1","040107"
"1","1","3","1","0","040107"
"0","1","6","1","1","040123"
"0","1","4","1","1","040123"
"0","1","5","1","1","040123"
"0","0","4","1","0","040123"
"0","0","1","1","1","040301"
"0","0","4","0","1","040301"
"0","1","3","0","0","040301"
"0","1","3","1","1","040301"
"0","1","3","0","0","040301"
"0","1","4","0","0","040301"
"0","1","6","0","1","040401"
"0","1","4","1","0","040401"
"0","1","5","1","0","040401"
"0","1","4","0","0","040401"
"0","1","6","1","0","040401"
"0","1","4","0","1","040401"
"0","0","4","0","0","040401"
"0","0","1","1","0","040401"
"0","0","2","0","0","040401"
"0","1","5","1","1","040401"
"1","0","4","0","0","040413"
"1","1","3","0","1","040413"
"0","0","3","1","0","040413"
"0","0","4","1","0","040413"
"0","1","3","0","0","040413"
"0","1","6","0","1","040128"
"0","1","5","0","0","040128"
"0","0","1","1","0","040128"
"0","1","4","0","1","040128"
"1","0","3","1","0","040128"
"0","1","4","0","1","040128"
"0","1","4","0","1","040128"
"0","1","3","0","0","040128"
"0","1","1","0","1","040128"
"0","1","3","0","1","040128"
"0","1","4","0","0","040128"
"1","1","3","0","1","040108"
"0","0","1","1","0","040108"
"1","0","3","0","0","040108"
"0","1","3","1","0","040108"
"0","0","4","0","0","040704"
"0","1","4","0","0","040704"
"0","0","1","1","0","040704"
"0","0","3","0","0","040704"
"0","0","3","1","0","040704"
"0","1","3","0","1","040702"
"0","1","4","1","1","040702"
"0","0","4","0","0","040702"
"0","1","6","0","0","040702"
"0","1","6","1","1","040702"
"0","0","2","0","0","040604"
"1","0","1","0","0","040604"
"0","1","4","0","0","040604"
"0","1","4","1","0","040604"
"0","0","4","0","0","040604"
"1","0","4","0","0","040604"
"1","0","1","1","0","040604"
"1","0","3","1","0","040604"
"0","1","4","0","0","040608"
"0","1","4","0","0","040608"
"0","1","4","0","1","040608"
"1","0","3","0","0","040608"
"0","0","3","1","0","040608"
"0","0","3","1","0","040608"
"0","1","4","0","1","040608"
"0","1","3","0","1","040409"
"0","0","1","0","0","040409"
"1","0","1","0","0","040409"
"1","1","4","0","1","040115"
"0","0","3","1","0","040115"
"0","1","4","0","1","040115"
"0","1","4","0","0","040115"
"0","1","5","1","0","040115"
"0","1","4","0","0","040115"
"1","0","4","0","1","040108"
"1","0","3","0","1","040108"
"1","1","3","1","0","040108"
"0","1","4","0","1","040108"
"0","0","4","0","0","040108"
"0","1","1","1","0","040108"
"0","1","3","0","0","040108"
"0","1","3","0","0","040108"
"0","1","3","0","1","040108"
"0","1","3","0","0","040108"
"0","1","4","0","0","040706"
"0","1","3","0","0","040706"
"0","1","3","1","0","040706"
"0","1","6","1","1","040706"
"0","0","3","0","0","040706"
"0","0","3","1","0","040706"
"0","1","3","0","1","040706"
"0","1","4","1","1","040706"
"0","1","3","1","0","040706"
"0","1","6","1","0","050115"
"1","0","6","0","0","050115"
"1","1","2","1","0","050115"
"0","1","6","1","1","050115"
"0","1","2","0","0","050115"
"0","0","1","1","0","050101"
"0","1","4","1","0","050101"
"0","1","3","0","1","050101"
"0","0","3","0","0","050101"
"0","1","5","1","0","050101"
"0","1","3","0","0","050101"
"0","1","2","0","0","050101"
"0","1","5","0","0","050101"
"0","1","6","0","1","050101"
"0","1","5","0","1","050101"
"0","1","6","0","0","050101"
"0","0","4","0","0","050101"
"0","1","4","0","1","050101"
"0","1","4","0","1","050101"
"0","0","1","0","0","050101"
"0","1","3","0","1","050101"
"0","0","3","1","0","050101"
"0","1","4","1","1","050101"
"0","0","5","0","0","050101"
"0","1","5","1","0","050101"
"0","1","6","1","0","050101"
"0","1","4","1","1","050101"
"0","1","3","1","0","050101"
"0","1","4","0","1","050101"
"0","1","4","0","1","050101"
"0","1","6","0","1","050101"
"0","1","5","1","0","050101"
"0","0","3","1","0","050101"
"0","1","4","0","0","050101"
"0","1","6","1","1","050101"
"0","1","6","0","1","050101"
"0","1","6","1","1","050116"
"0","1","6","1","0","050116"
"0","1","3","0","0","050116"
"0","1","2","0","1","050116"
"1","0","3","0","0","050116"
"0","1","1","0","0","050116"
"1","0","3","0","0","050116"
"0","1","5","0","0","050101"
"0","0","1","1","0","050101"
"1","0","1","1","0","050101"
"0","0","1","1","0","050101"
"0","0","1","1","0","050101"
"0","1","4","0","0","050104"
"1","1","4","0","1","050104"
"0","1","6","0","1","050104"
"0","1","4","0","1","050110"
"0","1","4","0","0","050110"
"0","0","5","1","0","050110"
"0","1","3","0","1","050110"
"0","1","3","1","1","050110"
"0","0","3","1","0","050401"
"0","1","4","0","0","050401"
"0","1","2","0","0","050401"
"0","1","3","0","0","050509"
"1","0","2","0","0","050509"
"1","1","3","0","0","050509"
"0","0","1","1","0","050509"
"1","0","3","0","0","050509"
"1","0","1","1","0","050509"
"0","1","3","1","0","051001"
"0","1","5","1","1","051001"
"0","0","3","1","0","051001"
"0","0","3","1","0","051001"
"1","0","3","1","0","051001"
"0","1","3","1","0","051001"
"1","0","5","0","0","050301"
"0","0","3","0","0","050301"
"0","1","5","1","1","050301"
"0","1","5","0","0","050301"
"1","0","4","0","0","050407"
"1","0","3","0","0","050407"
"0","0","1","0","0","050407"
"0","1","3","0","0","050407"
"1","0","1","1","0","050407"
"1","0","3","0","0","050407"
"1","0","1","0","0","050407"
"1","0","4","0","0","050404"
"1","0","4","0","0","050404"
"1","0","1","1","0","050404"
"0","1","1","0","0","050404"
"1","1","4","0","0","050404"
"0","0","3","0","0","050404"
"1","0","1","0","0","050404"
"1","0","4","0","0","050503"
"1","1","3","0","0","050503"
"0","0","3","1","0","050503"
"1","0","3","1","0","050503"
"0","0","3","1","0","050503"
"0","0","3","1","0","050503"
"0","0","1","1","0","050509"
"0","0","4","1","0","050509"
"0","0","1","1","0","050509"
"0","0","4","0","0","050509"
"1","0","3","0","0","050509"
"0","0","3","1","0","050509"
"1","0","3","0","0","050114"
"0","0","1","0","0","050114"
"0","0","3","0","0","050114"
"0","0","3","1","0","050114"
"0","0","1","0","0","050114"
"0","0","3","0","0","050114"
"1","0","3","0","0","050114"
"0","0","1","0","0","050114"
"1","0","4","0","0","050103"
"1","0","3","0","0","050103"
"1","0","4","0","0","050103"
"0","1","3","0","0","050103"
"1","0","1","1","0","050103"
"1","0","3","1","0","050103"
"1","1","3","0","0","050103"
"0","0","4","0","0","051105"
"1","0","1","0","0","051105"
"0","0","3","1","0","051105"
"0","0","1","1","0","051105"
"0","0","4","0","0","051105"
"0","0","3","1","0","051105"
"0","0","1","0","0","050602"
"0","0","1","1","0","050602"
"0","0","1","1","0","050602"
"0","0","3","1","0","050602"
"1","0","3","0","0","050602"
"0","0","3","1","0","050901"
"0","0","3","0","0","050901"
"0","0","4","0","0","050901"
"0","1","4","0","0","050901"
"1","0","1","1","0","050901"
"0","0","1","1","0","050908"
"1","0","4","0","0","050908"
"0","0","3","0","0","050908"
"0","0","4","0","0","050908"
"0","1","3","0","0","050908"
"1","0","4","0","1","050908"
"0","0","4","1","0","050701"
"0","0","4","0","0","050701"
"1","0","1","1","0","050701"
"0","0","3","1","0","050701"
"0","0","3","0","1","050701"
"0","1","1","1","0","050705"
"0","0","1","1","0","050705"
"0","0","1","0","0","050705"
"0","0","3","1","0","050705"
"0","0","3","1","0","050705"
"0","1","5","0","1","050705"
"0","1","3","0","1","060108"
"0","1","4","0","1","060108"
"0","1","3","0","0","060108"
"0","0","3","1","0","060108"
"0","0","5","1","1","060108"
"0","0","4","1","0","060101"
"0","1","4","1","0","060101"
"0","1","6","0","1","060101"
"0","1","5","0","1","060101"
"0","1","3","1","1","060101"
"0","1","3","0","0","060101"
"0","1","4","0","0","060101"
"0","1","4","0","1","060101"
"1","1","4","0","0","060101"
"0","1","6","0","0","060101"
"0","1","4","0","0","060101"
"0","0","3","0","0","060101"
"0","1","4","1","0","060801"
"0","1","5","0","0","060801"
"0","1","6","1","1","060801"
"0","1","3","0","1","060801"
"0","1","4","0","0","060801"
"0","0","3","1","0","060801"
"0","0","3","1","0","060801"
"0","1","4","0","0","060801"
"0","1","4","0","0","060801"
"0","0","3","1","0","060801"
"0","1","1","1","0","060801"
"1","0","3","0","0","060801"
"1","0","3","0","0","060801"
"0","1","1","0","0","060801"
"0","0","3","0","1","060801"
"0","1","5","0","1","060801"
"0","1","1","0","0","060614"
"1","0","4","0","0","060614"
"0","0","1","0","1","060614"
"0","0","3","0","1","060614"
"0","0","3","0","0","060614"
"0","1","3","0","0","060601"
"0","1","4","0","1","060601"
"0","0","1","0","1","060601"
"1","0","3","1","0","060601"
"0","1","3","1","1","060401"
"0","0","4","0","0","060401"
"0","1","4","0","1","060401"
"0","1","3","0","1","060401"
"0","1","5","1","1","060401"
"0","1","6","0","0","060401"
"0","1","4","0","0","060201"
"1","1","3","1","0","060201"
"1","1","4","0","0","060201"
"0","0","1","0","0","060201"
"0","1","3","0","0","060904"
"0","0","3","1","0","060904"
"0","0","1","1","0","060904"
"1","0","3","0","0","060904"
"1","1","4","0","0","060904"
"0","1","2","0","0","060801"
"0","0","4","0","0","060801"
"0","0","2","0","0","060801"
"1","0","3","0","0","060801"
"0","0","3","0","1","060801"
"0","0","3","1","1","060801"
"0","1","3","0","1","060801"
"0","0","1","1","0","060801"
"1","0","1","1","0","060801"
"0","0","4","1","0","060801"
"0","0","3","1","0","060801"
"0","1","3","1","1","060801"
"0","0","3","0","0","060801"
"0","0","3","1","0","060801"
"1","1","3","1","0","061304"
"1","0","3","0","0","061304"
"1","0","2","1","0","061304"
"1","0","3","1","0","061304"
"0","0","3","1","0","061304"
"1","0","1","0","0","061304"
"1","0","3","0","0","061304"
"1","0","3","0","0","061304"
"0","0","3","1","0","060411"
"1","0","3","0","0","060411"
"1","0","3","1","0","060411"
"0","1","3","1","0","060411"
"1","1","3","0","1","060411"
"1","0","3","0","0","060411"
"0","0","3","0","0","060411"
"0","0","3","0","1","060409"
"1","0","3","0","0","060409"
"1","0","3","0","0","060409"
"0","1","4","0","0","060409"
"0","0","3","0","0","060409"
"1","0","3","1","0","060409"
"1","0","3","0","0","060409"
"1","0","3","0","0","060409"
"1","0","1","1","0","060401"
"0","1","4","1","0","060401"
"0","0","3","0","0","060401"
"0","0","3","0","0","060401"
"1","0","1","0","0","060401"
"1","0","4","1","0","060401"
"1","0","4","0","0","060401"
"0","0","3","1","0","060405"
"0","0","3","1","0","060405"
"0","0","1","0","0","060405"
"0","0","1","1","0","060405"
"1","0","4","1","0","060405"
"1","1","4","1","0","060405"
"1","0","3","0","0","060405"
"1","0","3","0","0","060405"
"1","0","1","1","0","060405"
"0","0","3","1","0","060405"
"1","0","3","0","0","060405"
"1","0","3","0","0","060405"
"1","0","3","0","0","060304"
"0","0","5","0","1","060304"
"0","1","4","0","0","060304"
"0","1","1","0","0","060304"
"1","0","1","0","0","060304"
"1","0","1","1","0","060304"
"1","0","3","0","0","060304"
"1","0","2","0","0","060304"
"1","1","3","0","0","060304"
"0","0","3","1","0","060304"
"1","1","1","1","0","060304"
"1","0","3","0","0","060304"
"1","1","3","0","0","060304"
"1","0","3","0","0","060304"
"0","0","1","1","0","060701"
"1","0","3","0","0","060701"
"0","0","3","0","1","060701"
"1","0","1","0","0","060701"
"0","0","3","0","0","060701"
"0","0","1","1","0","060701"
"0","0","3","1","0","060701"
"1","0","1","1","0","061104"
"0","1","2","0","0","061104"
"1","1","3","1","0","061104"
"1","0","1","1","0","061104"
"0","1","3","0","0","061104"
"1","1","1","1","0","061104"
"0","0","4","0","0","061107"
"0","1","5","1","1","061107"
"0","0","3","0","0","061107"
"1","0","3","1","0","061107"
"1","0","3","1","0","061107"
"0","1","3","0","0","061107"
"0","0","4","0","0","061201"
"0","0","3","1","0","061201"
"1","0","1","0","0","061201"
"1","0","4","0","0","061201"
"0","0","1","0","0","061201"
"1","0","3","0","0","061201"
"1","1","2","0","0","061201"
"0","0","1","1","1","061201"
"0","1","3","0","0","061202"
"1","0","1","0","0","061202"
"1","1","3","0","1","061202"
"1","0","4","0","0","061202"
"0","0","3","1","0","061202"
"0","1","1","1","1","061202"
"1","0","3","0","1","061202"
"0","0","3","1","0","061202"
"1","0","3","0","0","060108"
"1","1","3","0","0","060108"
"1","0","1","1","0","060108"
"1","0","3","1","0","060108"
"1","1","3","0","0","060108"
"1","0","3","0","0","060108"
"1","0","1","1","0","060111"
"0","0","1","1","0","060111"
"1","0","1","1","0","060111"
"0","0","2","0","0","060111"
"0","1","3","0","0","060111"
"1","0","3","0","1","060111"
"1","0","3","1","0","060111"
"1","0","3","1","0","060106"
"1","0","3","0","0","060106"
"1","0","3","1","1","060106"
"1","0","3","0","0","060106"
"1","0","1","1","0","060106"
"1","0","3","0","0","060106"
"1","0","4","0","1","060106"
"1","1","3","0","0","061004"
"0","1","4","0","0","061004"
"0","0","4","1","0","061004"
"1","0","1","1","0","061004"
"0","0","3","0","0","061004"
"0","0","4","1","0","061004"
"1","1","3","0","0","061004"
"1","0","1","0","0","061004"
"1","0","1","1","0","061004"
"0","0","3","1","0","061004"
"0","0","1","1","0","061004"
"1","0","3","0","0","061004"
"1","0","4","0","0","061004"
"0","0","5","1","0","061004"
"0","0","3","0","0","061004"
"1","0","3","0","0","061004"
"0","0","3","0","0","061002"
"1","0","3","0","0","061002"
"1","0","1","1","0","061002"
"0","0","1","0","0","061002"
"0","0","3","0","0","061002"
"1","0","3","0","0","061002"
"0","0","1","1","0","061002"
"1","0","4","0","0","070106"
"1","1","3","0","1","070106"
"0","1","4","0","1","070106"
"0","0","3","1","1","070106"
"0","0","4","0","1","070106"
"0","1","2","0","1","070106"
"0","1","3","0","1","070106"
"0","0","3","0","1","070106"
"1","1","4","0","0","070106"
"1","1","4","0","1","070106"
"0","1","4","0","1","070106"
"0","1","4","0","1","070106"
"0","1","4","0","1","070106"
"0","1","4","0","0","070106"
"0","1","6","1","1","070106"
"0","1","3","0","1","070106"
"0","1","4","0","0","070106"
"0","0","4","0","1","070106"
"0","1","5","1","0","070106"
"0","0","4","1","0","070106"
"0","0","4","0","0","070106"
"1","0","4","0","1","070106"
"1","1","3","0","0","070106"
"1","0","4","0","1","070106"
"1","0","4","0","1","070106"
"0","1","3","0","1","070106"
"0","1","3","0","1","070106"
"1","1","1","0","1","070106"
"0","1","6","1","1","070106"
"1","0","4","0","0","070106"
"0","0","3","0","0","070106"
"1","0","4","0","1","070106"
"1","0","4","0","0","070106"
"0","1","3","1","0","070106"
"1","1","4","0","0","070106"
"1","0","4","0","0","070106"
"0","0","4","0","1","070106"
"0","0","4","0","1","070106"
"1","1","3","0","1","070106"
"1","1","3","0","0","070106"
"0","1","4","0","1","070106"
"1","0","4","0","0","070106"
"0","0","4","0","1","070106"
"0","0","4","0","0","070106"
"0","1","4","0","1","070106"
"0","1","4","1","1","070103"
"0","1","6","1","1","070103"
"0","1","6","0","1","070103"
"0","1","4","1","1","070103"
"0","1","4","1","1","070102"
"0","1","5","1","0","070102"
"0","1","6","1","1","070102"
"0","0","3","1","0","070102"
"0","1","4","0","1","070102"
"1","0","4","1","0","070102"
"0","0","4","1","0","070102"
"1","0","4","0","0","070102"
"0","1","3","0","0","070102"
"0","1","3","0","1","070102"
"0","1","4","1","0","070102"
"0","1","4","1","1","070102"
"0","1","2","0","0","070102"
"0","1","4","1","0","070102"
"0","1","6","1","0","070102"
"0","1","5","0","0","070102"
"0","1","4","1","0","070102"
"0","1","6","1","1","070102"
"0","1","6","0","0","070102"
"0","1","6","1","1","070102"
"0","1","4","1","1","070102"
"0","1","6","1","1","070102"
"0","1","4","1","1","070102"
"0","1","4","0","0","070101"
"0","1","3","1","1","070101"
"0","1","4","1","0","070101"
"0","1","4","0","1","070101"
"0","1","3","1","1","070101"
"0","1","6","1","1","070101"
"0","1","6","1","1","070101"
"0","1","3","0","0","070101"
"0","0","1","1","0","070101"
"1","1","3","0","0","070101"
"0","1","4","1","1","070101"
"1","1","4","0","0","070101"
"0","1","6","1","1","070101"
"0","1","4","1","0","070101"
"0","1","3","0","0","070101"
"0","1","4","1","0","070101"
"0","0","4","0","0","070101"
"0","1","4","0","0","070101"
"1","1","4","0","0","070101"
"1","1","3","1","0","070101"
"0","1","4","0","1","070101"
"1","1","4","0","0","070101"
"0","1","4","0","1","070101"
"1","1","4","0","1","070101"
"0","0","3","1","0","070101"
"0","0","4","0","1","070101"
"0","1","5","0","1","070101"
"0","0","3","1","1","070101"
"0","1","6","0","1","070101"
"0","0","4","0","1","070101"
"0","1","4","1","0","070101"
"0","1","3","0","1","070101"
"1","0","4","0","0","070101"
"0","0","4","1","0","070101"
"0","0","3","1","0","070101"
"0","1","4","0","0","070101"
"0","1","4","1","1","070101"
"1","0","4","0","1","070101"
"0","0","4","0","0","070101"
"0","1","4","0","0","070101"
"0","1","6","0","1","070101"
"0","1","6","0","0","070101"
"0","1","5","1","0","070101"
"0","1","4","1","1","070101"
"0","1","1","1","1","070101"
"0","0","4","0","1","070104"
"0","1","3","1","1","070104"
"0","1","4","1","1","070104"
"1","0","1","1","0","070104"
"0","0","4","0","1","070104"
"0","1","6","0","1","070104"
"0","1","4","1","0","070104"
"0","1","4","1","0","070104"
"0","1","4","1","1","070104"
"0","1","6","1","0","070104"
"0","1","6","0","1","080104"
"0","1","4","1","0","080104"
"0","1","3","1","0","080105"
"0","0","3","1","1","080105"
"0","0","3","1","0","080105"
"0","0","6","0","0","080105"
"1","0","3","0","1","080105"
"0","1","5","0","0","080105"
"0","1","5","0","1","080105"
"0","0","6","1","0","080105"
"0","0","4","1","0","080105"
"0","1","3","0","1","080105"
"1","1","3","0","0","080105"
"0","1","6","1","1","080105"
"0","0","3","0","0","080105"
"0","1","1","0","0","080105"
"0","0","3","1","0","080105"
"0","1","3","0","1","080105"
"0","1","4","0","0","080105"
"0","1","4","0","0","080105"
"0","0","1","1","0","080105"
"0","1","6","0","1","080108"
"0","1","6","0","0","080108"
"0","1","6","1","0","080108"
"0","1","3","0","1","080108"
"0","1","4","0","0","080106"
"0","1","4","1","1","080106"
"0","1","5","1","0","080106"
"0","1","4","0","0","080106"
"0","1","4","0","1","080106"
"0","1","3","0","0","080106"
"0","1","6","0","1","080106"
"0","1","4","1","0","080106"
"0","0","4","1","0","080106"
"1","0","4","1","0","080106"
"0","1","3","1","1","080106"
"0","1","2","0","0","080106"
"0","1","4","1","1","080106"
"0","0","3","1","0","080106"
"0","1","6","0","1","080101"
"0","1","5","1","0","080101"
"0","1","4","0","0","080101"
"0","0","6","1","0","080101"
"0","1","3","0","0","080901"
"0","1","3","0","1","080901"
"0","1","5","0","1","080901"
"0","1","6","0","1","080901"
"0","1","6","1","0","080901"
"0","1","6","0","1","080901"
"0","1","6","1","0","080901"
"0","1","6","0","1","080901"
"0","0","3","1","0","080901"
"0","0","3","1","0","080901"
"0","1","4","1","1","080901"
"1","0","3","1","0","080901"
"0","0","3","1","0","081302"
"0","1","3","0","0","081302"
"0","0","1","1","0","081302"
"1","1","3","1","0","081302"
"0","0","3","0","0","081302"
"1","0","4","0","1","080801"
"1","0","4","0","0","080801"
"0","0","1","1","0","080801"
"0","0","3","1","0","080801"
"0","0","3","0","0","080801"
"0","0","6","0","1","080801"
"0","1","1","0","0","080801"
"0","1","4","0","1","080801"
"1","1","4","0","0","080902"
"0","0","3","0","0","080902"
"0","1","5","0","1","080902"
"0","1","4","0","0","080902"
"0","0","3","0","0","080902"
"0","1","4","0","0","080902"
"0","0","3","1","1","080401"
"0","0","4","0","0","080401"
"0","0","4","1","0","080401"
"0","0","4","1","0","080401"
"0","1","4","0","0","080401"
"0","0","1","1","0","080401"
"1","0","3","0","0","080401"
"1","1","3","1","0","080407"
"0","0","4","1","0","080407"
"0","0","1","1","0","080407"
"1","1","4","0","0","080407"
"0","0","1","1","0","080407"
"0","1","5","0","0","080407"
"0","1","5","0","0","080407"
"0","0","3","0","0","080302"
"0","1","3","0","0","080302"
"0","0","3","0","0","080302"
"0","0","1","0","0","080302"
"0","0","1","1","0","080302"
"0","0","3","0","0","080302"
"0","0","1","1","0","080302"
"1","0","1","0","0","081005"
"0","1","3","0","0","081005"
"0","1","4","0","0","081005"
"0","0","4","0","1","081005"
"0","0","1","1","0","081005"
"1","0","4","0","0","081005"
"1","0","3","0","0","081005"
"0","0","3","1","0","081007"
"1","0","4","0","0","081007"
"0","0","3","1","0","081007"
"1","0","3","1","0","081007"
"1","0","1","1","0","081007"
"1","0","1","1","0","081007"
"1","0","3","0","0","081006"
"1","0","3","0","0","081006"
"0","0","1","0","0","081006"
"0","0","3","0","0","081006"
"1","0","3","0","0","081006"
"1","0","3","0","0","081006"
"1","0","3","1","0","081006"
"0","0","1","1","0","081006"
"0","0","3","1","0","081102"
"0","0","1","1","0","081102"
"0","0","3","0","0","081102"
"0","0","3","1","0","081102"
"0","0","3","0","0","081102"
"0","0","4","0","0","081102"
"1","0","3","0","0","081102"
"0","1","3","0","0","081102"
"0","0","3","0","0","081210"
"1","0","3","0","0","081210"
"0","0","1","0","0","081210"
"0","0","3","0","0","081210"
"1","0","3","0","0","081210"
"0","0","3","1","0","081210"
"1","0","3","0","0","081212"
"1","0","3","0","0","081212"
"1","0","1","1","0","081212"
"1","0","4","0","0","081212"
"1","0","1","1","0","081212"
"0","0","1","1","0","081212"
"1","0","3","0","0","081206"
"0","0","3","0","0","081206"
"0","0","4","1","0","081206"
"1","0","3","0","0","081206"
"0","0","3","0","0","081206"
"0","0","1","1","0","081206"
"0","0","1","1","0","081206"
"0","1","5","0","1","080801"
"0","1","3","0","1","080801"
"0","0","1","1","0","080801"
"1","0","3","0","0","080801"
"0","0","3","0","0","080801"
"0","0","3","0","0","080801"
"0","0","3","0","0","080801"
"1","0","1","0","1","080801"
"1","0","3","0","0","080501"
"1","0","1","1","0","080501"
"1","0","3","0","0","080501"
"1","1","4","0","0","080501"
"0","0","1","0","0","080501"
"1","0","4","0","0","080501"
"1","0","1","0","0","080501"
"1","0","1","1","0","090101"
"0","0","3","0","0","090101"
"0","1","3","1","0","090101"
"0","0","2","0","0","090101"
"1","0","4","0","0","090101"
"0","1","4","0","0","090101"
"0","1","6","0","1","090101"
"0","1","4","0","1","090101"
"0","0","3","1","1","090101"
"0","1","5","0","1","090101"
"0","1","4","0","0","090101"
"0","1","6","0","1","090101"
"0","0","4","0","1","090101"
"0","0","3","1","0","090101"
"0","1","4","0","0","090101"
"0","1","4","0","1","090118"
"0","1","3","0","0","090118"
"0","1","6","1","0","090118"
"0","1","4","1","0","090118"
"0","0","4","0","0","090709"
"0","0","3","1","0","090709"
"0","0","3","1","0","090709"
"0","1","3","0","0","090709"
"1","1","3","0","0","090706"
"1","0","2","0","0","090706"
"1","0","3","0","0","090706"
"1","0","4","0","0","090706"
"1","0","3","0","1","090706"
"0","1","3","1","0","090705"
"0","0","6","0","0","090705"
"0","0","3","1","0","090705"
"0","1","6","0","0","090705"
"1","0","1","1","0","090703"
"0","0","3","0","0","090703"
"0","0","3","0","0","090703"
"1","0","3","0","0","090703"
"0","1","3","0","0","090703"
"1","0","3","0","0","090703"
"1","0","3","0","0","090703"
